study_id	dataset_id	study_label	sample_group	tissue_id	tissue_label	condition_label	sample_size	quant_method	ftp_path	ftp_cs_path	ftp_lbf_path
QTS000015	QTD000278	GTEx	minor_salivary_gland	UBERON_0006330	minor salivary gland	naive	144	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000278/QTD000278.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000278/QTD000278.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000278/QTD000278.lbf_variable.txt.gz
QTS000015	QTD000279	GTEx	minor_salivary_gland	UBERON_0006330	minor salivary gland	naive	144	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000279/QTD000279.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000279/QTD000279.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000279/QTD000279.lbf_variable.txt.gz
QTS000015	QTD000280	GTEx	minor_salivary_gland	UBERON_0006330	minor salivary gland	naive	144	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000280/QTD000280.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000280/QTD000280.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000280/QTD000280.lbf_variable.txt.gz
QTS000015	QTD000281	GTEx	muscle	UBERON_0001134	muscle	naive	702	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000281/QTD000281.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000281/QTD000281.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000281/QTD000281.lbf_variable.txt.gz
QTS000015	QTD000282	GTEx	muscle	UBERON_0001134	muscle	naive	702	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000282/QTD000282.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000282/QTD000282.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000282/QTD000282.lbf_variable.txt.gz
QTS000015	QTD000283	GTEx	muscle	UBERON_0001134	muscle	naive	702	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000283/QTD000283.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000283/QTD000283.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000283/QTD000283.lbf_variable.txt.gz
QTS000015	QTD000284	GTEx	muscle	UBERON_0001134	muscle	naive	702	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000284/QTD000284.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000284/QTD000284.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000284/QTD000284.lbf_variable.txt.gz
QTS000015	QTD000285	GTEx	muscle	UBERON_0001134	muscle	naive	702	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000285/QTD000285.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000285/QTD000285.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000285/QTD000285.lbf_variable.txt.gz
QTS000015	QTD000286	GTEx	nerve_tibial	UBERON_0001323	tibial nerve	naive	532	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000286/QTD000286.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000286/QTD000286.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000286/QTD000286.lbf_variable.txt.gz
QTS000015	QTD000287	GTEx	nerve_tibial	UBERON_0001323	tibial nerve	naive	532	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000287/QTD000287.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000287/QTD000287.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000287/QTD000287.lbf_variable.txt.gz
QTS000015	QTD000288	GTEx	nerve_tibial	UBERON_0001323	tibial nerve	naive	532	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000288/QTD000288.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000288/QTD000288.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000288/QTD000288.lbf_variable.txt.gz
QTS000015	QTD000289	GTEx	nerve_tibial	UBERON_0001323	tibial nerve	naive	532	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000289/QTD000289.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000289/QTD000289.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000289/QTD000289.lbf_variable.txt.gz
QTS000015	QTD000290	GTEx	nerve_tibial	UBERON_0001323	tibial nerve	naive	532	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000290/QTD000290.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000290/QTD000290.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000290/QTD000290.lbf_variable.txt.gz
QTS000015	QTD000291	GTEx	ovary	UBERON_0000992	ovary	naive	167	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000291/QTD000291.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000291/QTD000291.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000291/QTD000291.lbf_variable.txt.gz
QTS000015	QTD000292	GTEx	ovary	UBERON_0000992	ovary	naive	167	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000292/QTD000292.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000292/QTD000292.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000292/QTD000292.lbf_variable.txt.gz
QTS000015	QTD000293	GTEx	ovary	UBERON_0000992	ovary	naive	167	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000293/QTD000293.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000293/QTD000293.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000293/QTD000293.lbf_variable.txt.gz
QTS000015	QTD000294	GTEx	ovary	UBERON_0000992	ovary	naive	167	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000294/QTD000294.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000294/QTD000294.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000294/QTD000294.lbf_variable.txt.gz
QTS000015	QTD000295	GTEx	ovary	UBERON_0000992	ovary	naive	167	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000295/QTD000295.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000295/QTD000295.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000295/QTD000295.lbf_variable.txt.gz
QTS000015	QTD000296	GTEx	pancreas	UBERON_0001150	pancreas	naive	305	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000296/QTD000296.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000296/QTD000296.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000296/QTD000296.lbf_variable.txt.gz
QTS000015	QTD000297	GTEx	pancreas	UBERON_0001150	pancreas	naive	305	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000297/QTD000297.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000297/QTD000297.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000297/QTD000297.lbf_variable.txt.gz
QTS000015	QTD000298	GTEx	pancreas	UBERON_0001150	pancreas	naive	305	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000298/QTD000298.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000298/QTD000298.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000298/QTD000298.lbf_variable.txt.gz
QTS000015	QTD000299	GTEx	pancreas	UBERON_0001150	pancreas	naive	305	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000299/QTD000299.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000299/QTD000299.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000299/QTD000299.lbf_variable.txt.gz
QTS000015	QTD000300	GTEx	pancreas	UBERON_0001150	pancreas	naive	305	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000300/QTD000300.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000300/QTD000300.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000300/QTD000300.lbf_variable.txt.gz
QTS000015	QTD000301	GTEx	pituitary	UBERON_0000007	pituitary	naive	237	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000301/QTD000301.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000301/QTD000301.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000301/QTD000301.lbf_variable.txt.gz
QTS000015	QTD000302	GTEx	pituitary	UBERON_0000007	pituitary	naive	237	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000302/QTD000302.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000302/QTD000302.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000302/QTD000302.lbf_variable.txt.gz
QTS000015	QTD000303	GTEx	pituitary	UBERON_0000007	pituitary	naive	237	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000303/QTD000303.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000303/QTD000303.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000303/QTD000303.lbf_variable.txt.gz
QTS000015	QTD000304	GTEx	pituitary	UBERON_0000007	pituitary	naive	237	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000304/QTD000304.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000304/QTD000304.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000304/QTD000304.lbf_variable.txt.gz
QTS000015	QTD000305	GTEx	pituitary	UBERON_0000007	pituitary	naive	237	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000305/QTD000305.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000305/QTD000305.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000305/QTD000305.lbf_variable.txt.gz
QTS000015	QTD000306	GTEx	prostate	UBERON_0002367	prostate	naive	218	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000306/QTD000306.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000306/QTD000306.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000306/QTD000306.lbf_variable.txt.gz
QTS000015	QTD000307	GTEx	prostate	UBERON_0002367	prostate	naive	218	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000307/QTD000307.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000307/QTD000307.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000307/QTD000307.lbf_variable.txt.gz
QTS000015	QTD000308	GTEx	prostate	UBERON_0002367	prostate	naive	218	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000308/QTD000308.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000308/QTD000308.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000308/QTD000308.lbf_variable.txt.gz
QTS000015	QTD000309	GTEx	prostate	UBERON_0002367	prostate	naive	218	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000309/QTD000309.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000309/QTD000309.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000309/QTD000309.lbf_variable.txt.gz
QTS000015	QTD000310	GTEx	prostate	UBERON_0002367	prostate	naive	218	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000310/QTD000310.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000310/QTD000310.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000310/QTD000310.lbf_variable.txt.gz
QTS000015	QTD000311	GTEx	skin_not_sun_exposed	UBERON_0036149	skin (suprapubic)	naive	517	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000311/QTD000311.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000311/QTD000311.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000311/QTD000311.lbf_variable.txt.gz
QTS000015	QTD000312	GTEx	skin_not_sun_exposed	UBERON_0036149	skin (suprapubic)	naive	517	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000312/QTD000312.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000312/QTD000312.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000312/QTD000312.lbf_variable.txt.gz
QTS000015	QTD000313	GTEx	skin_not_sun_exposed	UBERON_0036149	skin (suprapubic)	naive	517	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000313/QTD000313.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000313/QTD000313.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000313/QTD000313.lbf_variable.txt.gz
QTS000015	QTD000314	GTEx	skin_not_sun_exposed	UBERON_0036149	skin (suprapubic)	naive	517	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000314/QTD000314.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000314/QTD000314.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000314/QTD000314.lbf_variable.txt.gz
QTS000015	QTD000315	GTEx	skin_not_sun_exposed	UBERON_0036149	skin (suprapubic)	naive	517	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000315/QTD000315.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000315/QTD000315.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000315/QTD000315.lbf_variable.txt.gz
QTS000015	QTD000316	GTEx	skin_sun_exposed	UBERON_0002097	skin	naive	602	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000316/QTD000316.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000316/QTD000316.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000316/QTD000316.lbf_variable.txt.gz
QTS000015	QTD000317	GTEx	skin_sun_exposed	UBERON_0002097	skin	naive	602	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000317/QTD000317.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000317/QTD000317.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000317/QTD000317.lbf_variable.txt.gz
QTS000015	QTD000318	GTEx	skin_sun_exposed	UBERON_0002097	skin	naive	602	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000318/QTD000318.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000318/QTD000318.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000318/QTD000318.lbf_variable.txt.gz
QTS000015	QTD000319	GTEx	skin_sun_exposed	UBERON_0002097	skin	naive	602	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000319/QTD000319.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000319/QTD000319.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000319/QTD000319.lbf_variable.txt.gz
QTS000015	QTD000320	GTEx	skin_sun_exposed	UBERON_0002097	skin	naive	602	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000320/QTD000320.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000320/QTD000320.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000320/QTD000320.lbf_variable.txt.gz
QTS000015	QTD000321	GTEx	small_intestine	UBERON_0001211	small intestine	naive	174	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000321/QTD000321.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000321/QTD000321.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000321/QTD000321.lbf_variable.txt.gz
QTS000015	QTD000322	GTEx	small_intestine	UBERON_0001211	small intestine	naive	174	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000322/QTD000322.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000322/QTD000322.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000322/QTD000322.lbf_variable.txt.gz
QTS000015	QTD000323	GTEx	small_intestine	UBERON_0001211	small intestine	naive	174	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000323/QTD000323.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000323/QTD000323.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000323/QTD000323.lbf_variable.txt.gz
QTS000015	QTD000324	GTEx	small_intestine	UBERON_0001211	small intestine	naive	174	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000324/QTD000324.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000324/QTD000324.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000324/QTD000324.lbf_variable.txt.gz
QTS000015	QTD000325	GTEx	small_intestine	UBERON_0001211	small intestine	naive	174	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000325/QTD000325.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000325/QTD000325.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000325/QTD000325.lbf_variable.txt.gz
QTS000015	QTD000326	GTEx	spleen	UBERON_0002106	spleen	naive	227	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000326/QTD000326.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000326/QTD000326.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000326/QTD000326.lbf_variable.txt.gz
QTS000015	QTD000327	GTEx	spleen	UBERON_0002106	spleen	naive	227	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000327/QTD000327.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000327/QTD000327.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000327/QTD000327.lbf_variable.txt.gz
QTS000015	QTD000328	GTEx	spleen	UBERON_0002106	spleen	naive	227	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000328/QTD000328.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000328/QTD000328.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000328/QTD000328.lbf_variable.txt.gz
QTS000015	QTD000329	GTEx	spleen	UBERON_0002106	spleen	naive	227	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000329/QTD000329.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000329/QTD000329.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000329/QTD000329.lbf_variable.txt.gz
QTS000015	QTD000330	GTEx	spleen	UBERON_0002106	spleen	naive	227	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000330/QTD000330.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000330/QTD000330.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000330/QTD000330.lbf_variable.txt.gz
QTS000015	QTD000331	GTEx	stomach	UBERON_0000945	stomach	naive	324	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000331/QTD000331.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000331/QTD000331.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000331/QTD000331.lbf_variable.txt.gz
QTS000015	QTD000332	GTEx	stomach	UBERON_0000945	stomach	naive	324	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000332/QTD000332.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000332/QTD000332.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000332/QTD000332.lbf_variable.txt.gz
QTS000015	QTD000333	GTEx	stomach	UBERON_0000945	stomach	naive	324	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000333/QTD000333.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000333/QTD000333.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000333/QTD000333.lbf_variable.txt.gz
QTS000015	QTD000334	GTEx	stomach	UBERON_0000945	stomach	naive	324	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000015/QTD000334/QTD000334.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000334/QTD000334.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000015/QTD000334/QTD000334.lbf_variable.txt.gz
